Start recording training loss ...
0	0	0.7559099793434143
0	1	0.7347992062568665
0	2	0.736815333366394
0	3	0.6736924052238464
0	4	0.6744550466537476
0	5	0.7032214999198914
0	6	0.6947245001792908
0	7	0.7058906555175781
0	8	0.6005948781967163
0	9	0.654289722442627
0	10	0.5877379179000854
0	11	0.5504061579704285
0	12	0.8691080808639526
0	13	0.9036824107170105
0	14	0.5307701230049133
0	15	0.729188859462738
0	16	0.5467705726623535
0	17	0.5923059582710266
0	18	0.5151956677436829
0	19	0.45787638425827026
0	20	0.5830018520355225
0	21	0.5002103447914124
0	22	0.7385446429252625
0	23	0.4876587986946106
0	24	1.2245423793792725
0	25	0.7570427656173706
0	26	0.47739455103874207
0	27	0.5295144319534302
0	28	0.5110374093055725
0	29	0.9368172883987427
0	30	0.6507568955421448
0	31	0.8018515706062317
0	32	0.4675218164920807
0	33	0.5403882265090942
0	34	0.7809498310089111
0	35	0.4723764955997467
0	36	0.6582828164100647
0	37	0.4734457731246948
0	38	0.7106673121452332
0	39	0.7043064832687378
0	40	0.5857242345809937
0	41	0.9774976372718811
0	42	0.7075692415237427
0	43	0.9442939758300781
0	44	0.48315414786338806
0	45	0.9263206720352173
0	46	0.5239304900169373
0	47	0.8711645007133484
0	48	0.5867462158203125
0	49	0.4558963179588318
0	50	0.7802469730377197
0	51	0.7808160781860352
0	52	0.8984712958335876
0	53	0.5120505094528198
0	54	0.4650316536426544
0	55	0.6944267749786377
0	56	0.39946749806404114
0	57	0.5080751180648804
0	58	0.6107450127601624
0	59	0.3261023759841919
0	60	0.3024832606315613
0	61	0.5022441148757935
0	62	0.6004191040992737
1	0	0.541309654712677
1	1	0.6159436702728271
1	2	0.22820162773132324
1	3	0.4382847845554352
1	4	0.6172153353691101
1	5	0.2359490692615509
1	6	0.8418218493461609
1	7	0.29268544912338257
1	8	0.8238019943237305
1	9	0.24256274104118347
1	10	0.1776261031627655
1	11	1.0592342615127563
1	12	0.44782164692878723
1	13	0.4086458384990692
1	14	0.28163018822669983
1	15	0.3955436944961548
1	16	0.6444195508956909
1	17	0.17944255471229553
1	18	0.7174174785614014
1	19	0.4120332598686218
1	20	0.22697603702545166
1	21	0.38874590396881104
1	22	0.9495945572853088
1	23	0.31217673420906067
1	24	0.4120863080024719
1	25	0.4007410407066345
1	26	0.38419732451438904
1	27	0.44323134422302246
1	28	0.4916163980960846
1	29	0.23360644280910492
1	30	0.35443294048309326
1	31	0.24598172307014465
1	32	0.21404686570167542
1	33	0.21995407342910767
1	34	0.16271251440048218
1	35	0.2225724458694458
1	36	0.2042742222547531
1	37	0.7808358669281006
1	38	0.33586254715919495
1	39	0.7298544645309448
1	40	0.4872126877307892
1	41	0.20076236128807068
1	42	0.21216104924678802
1	43	0.13734294474124908
1	44	0.8696424961090088
1	45	0.11393873393535614
1	46	0.19027918577194214
1	47	0.3569888770580292
1	48	0.2566903829574585
1	49	0.6738170981407166
1	50	0.14656980335712433
1	51	0.18965506553649902
1	52	0.6078653931617737
1	53	0.5489147901535034
1	54	0.3335406184196472
1	55	0.08404616266489029
1	56	0.15032464265823364
1	57	0.6615777611732483
1	58	0.7748695611953735
1	59	0.19195237755775452
1	60	0.2443411499261856
1	61	0.6642470955848694
1	62	0.7059996128082275
2	0	0.11513406038284302
2	1	0.12973962724208832
2	2	0.41788458824157715
2	3	0.06404856592416763
2	4	0.14296682178974152
2	5	0.36987435817718506
2	6	0.10636571049690247
2	7	0.31784752011299133
2	8	0.1368485391139984
2	9	0.5945413112640381
2	10	0.13075195252895355
2	11	0.5102512836456299
2	12	0.05181729048490524
2	13	0.17946411669254303
2	14	0.09370924532413483
2	15	0.2252635359764099
2	16	0.15585052967071533
2	17	0.6041550636291504
2	18	0.06294306367635727
2	19	0.07493811845779419
